Filename,Siglevel,Langousis_Min1,Langousis_Min2,Langousis_Min3,Langousis_Time,Studentized_Residuals,Studentized_Residuals_Time,Anderson_Darling,Anderson_Darling_Time,CVM,CVM_Time
AJ000037850_precipitation.csv,0.01,1.91296829126276,6.56886535381723,13.066065549699,1.3075159,2.2,2.6724954,10.4,5.8719081,9,1.7452289
AJ000037850_precipitation.csv,0.05,1.91296829126276,6.56886535381723,13.066065549699,0.1826436,2.2,0.9160832,10.5,1.6937374,10.4,1.5219582
AM000037789_precipitation.csv,0.01,1.13830227780151,7.69852823165011,21.0470953267912,0.1367383,3.3,0.565706,9.8,1.5002094,9.8,1.2287344
AM000037789_precipitation.csv,0.05,1.13830227780151,7.69852823165011,21.0470953267912,0.1547675,3.3,0.6553166,10.2,1.4991251,10.1,1.2117419
ASN00002016_precipitation.csv,0.01,5.47679936622731,8.48470048179001,13.0287768023195,0.4596993,0.3,0.0045699,31.1,3.0408066,31.1,3.9092042
ASN00002016_precipitation.csv,0.05,5.47679936622731,8.48470048179001,13.0287768023195,1.4281456,0.3,0.1169905,31.1,7.2926274,31.1,5.1811414
ASN00004020_precipitation.csv,0.01,13.3656187379612,19.3125335335068,32.7159301562278,0.6862667,5.8,0.9556362,25.9,3.9262114,25.9,3.1360106
ASN00004020_precipitation.csv,0.05,13.3656187379612,19.3125335335068,32.7159301562278,0.3384844,5.8,0.7092564,26.4,3.1920589,26.2,3.2068146
ASN00004035_precipitation.csv,0.01,23.5704746186107,31.2307806638401,33.7561979579071,0.3291306,24.2,0.591914,30,3.2931333,24.4,3.1956877
ASN00004035_precipitation.csv,0.05,23.5704746186107,31.2307806638401,33.7561979579071,0.5598757,24.2,0.7201196,179.8,7.1072278,179.8,6.3434844
ASN00005020_precipitation.csv,0.01,5.07419729764119,10.3426905975114,32.6734040684851,0.1690499,5.1,0.7218906,21,2.2967627,20,2.0086846
ASN00005020_precipitation.csv,0.05,5.07419729764119,10.3426905975114,32.6734040684851,0.3005898,5.1,0.5727559,21,2.2038169,21,2.0584541
ASN00006030_precipitation.csv,0.01,7.77873873048477,16.4212222475212,26.1816358496412,0.1789942,9.1,0.4191767,17.5,1.9070256,17.3,1.7608794
ASN00006030_precipitation.csv,0.05,7.77873873048477,16.4212222475212,26.1816358496412,0.1132125,9.1,0.4571275,18,1.7307195,17.5,1.7440887
ASN00007000_precipitation.csv,0.01,1.55476730897674,6.28937082899652,7.81378934229481,0.1483965,7.6,1.1468453,15,1.8228942,14.6,1.794751
ASN00007000_precipitation.csv,0.05,1.55476730897674,6.28937082899652,7.81378934229481,0.187553,7.6,1.080202,15.8,1.7785018,15.8,1.7988251
ASN00007011_precipitation.csv,0.01,1.9134049248813,5.45240696587626,17.6945658541443,0.1297694,0.2,0.001512,12,1.2504782,12,1.0388881
ASN00007011_precipitation.csv,0.05,1.9134049248813,5.45240696587626,17.6945658541443,0.08917,0.2,0.0011172,12,0.9828263,12,1.0933199
ASN00008067_precipitation.csv,0.01,1.2925426248703,11.5682910673269,NaN,0.0960884,3,0.3860388,14.6,1.2639269,14.6,1.2301346
ASN00008067_precipitation.csv,0.05,1.2925426248703,11.5682910673269,NaN,0.097672,12.6,0.7797287,15.6,1.3149538,14.6,1.2120008
ASN00008104_precipitation.csv,0.01,6.88308092279075,10.0815472029137,12.6760358398183,0.1161796,5.3,0.4284109,18,1.3420266,17.8,1.2032668
ASN00008104_precipitation.csv,0.05,6.88308092279075,10.0815472029137,12.6760358398183,0.0880237,5.3,0.4006784,18.3,1.2681723,18.3,1.4290454
ASN00008147_precipitation.csv,0.01,5.85233132137699,10.8573655594327,12.3586211203679,0.1002762,5.8,0.364678,16.5,1.0930368,16.5,1.2303907
ASN00008147_precipitation.csv,0.05,5.85233132137699,10.8573655594327,12.3586211203679,0.0881708,5.8,0.3941365,16.5,1.1519021,16.5,1.0813764
ASN00009031_precipitation.csv,0.01,1.83916128836766,38.3985907947607,43.0967367963765,0.3341099,21,0.7012404,25.1,2.5017442,22,2.0854484
ASN00009031_precipitation.csv,0.05,1.83916128836766,38.3985907947607,43.0967367963765,0.3317483,21,0.6423685,26.7,2.4405955,26.7,2.2758755
ASN00009034_precipitation.csv,0.01,1.79966898076522,25.9489788304372,29.5062235955377,0.1513511,5.8,0.3846549,22.1,1.7061552,21.6,1.7099358
ASN00009034_precipitation.csv,0.05,1.79966898076522,25.9489788304372,29.5062235955377,0.152987,15.4,0.6078913,25,1.8243331,24.8,1.7772056
ASN00010034_precipitation.csv,0.01,7.33033343675352,19.9242138333663,25.6602714229365,0.0869195,7.5,0.3933583,15.5,1.2015983,11.6,0.9138165
ASN00010034_precipitation.csv,0.05,7.33033343675352,19.9242138333663,25.6602714229365,0.0812607,7.5,0.3512684,15.7,1.1962247,15.5,1.2192256
ASN00010042_precipitation.csv,0.01,1.68782941512664,5.70088824928086,10.3863340221536,0.0949199,3,0.3484261,14.8,1.1539298,14.6,1.1130685
ASN00010042_precipitation.csv,0.05,1.68782941512664,5.70088824928086,10.3863340221536,0.1051712,3,0.3867448,18.8,1.4318379,18.8,1.3272674
ASN00010045_precipitation.csv,0.01,5.13625617903347,14.9936812846006,17.2047469648328,0.0727525,0.1,0.0007602,17.3,1.0020815,13.5,0.8590018
ASN00010045_precipitation.csv,0.05,5.13625617903347,14.9936812846006,17.2047469648328,0.0706604,0.1,0.0007779,17.3,0.9760359,17.3,1.0062146
ASN00010052_precipitation.csv,0.01,9.0365502395332,20.5866931943763,23.7862134271195,0.0675643,0.1,0.000801,15.5,0.9969693,15.5,1.025015
ASN00010052_precipitation.csv,0.05,9.0365502395332,20.5866931943763,23.7862134271195,0.0833726,0.1,0.001414,15.5,1.0339776,15.5,1.027673
ASN00010121_precipitation.csv,0.01,5.55420325971332,10.5593009542211,14.6111316989365,0.0787126,6.8,0.7998763,13.6,1.0402765,13.4,1.0129928
ASN00010121_precipitation.csv,0.05,5.55420325971332,10.5593009542211,14.6111316989365,0.0720565,21.5,1.2868754,16.3,1.1436026,16.3,1.1212856
ASN00010510_precipitation.csv,0.01,1.38127015155936,13.2046398034401,28.3631228510378,0.0838014,13.4,0.3772316,13.6,0.8823701,13.6,0.8350113
ASN00010510_precipitation.csv,0.05,1.38127015155936,13.2046398034401,28.3631228510378,0.0761313,13.4,0.3872349,13.6,0.8483096,13.6,0.873293
ASN00010528_precipitation.csv,0.01,9.27758248326414,11.2373843485542,13.5206945991982,0.084027,0.2,0.0007755,14.8,1.0634718,16,1.1301836
ASN00010528_precipitation.csv,0.05,9.27758248326414,11.2373843485542,13.5206945991982,0.1291747,9.6,0.3105541,17.5,1.275085,17.5,1.0398614
ASN00010600_precipitation.csv,0.01,4.55740956021906,11.6988556803919,14.5443238146738,0.0724474,0.1,0.0008078,13.2,0.8060045,12.7,1.0289861
ASN00010600_precipitation.csv,0.05,4.55740956021906,11.6988556803919,14.5443238146738,0.0733158,0.1,0.0007631,16.6,1.046336,16.6,0.9482967
ASN00010638_precipitation.csv,0.01,5.90522610589516,13.054743121285,36.1422785405906,0.077716,14.4,0.2548647,15.4,1.0091024,15.4,0.9898986
ASN00010638_precipitation.csv,0.05,5.90522610589516,13.054743121285,36.1422785405906,0.0861281,14.4,0.2823952,15.4,1.0249674,15.4,1.0094975
ASN00010658_precipitation.csv,0.01,21.3375500569252,25.7866646725139,35.9092772455918,0.0810086,17.7,0.1226588,17.4,0.9048468,17.3,0.8811695
ASN00010658_precipitation.csv,0.05,21.3375500569252,25.7866646725139,35.9092772455918,0.08111,22.8,0.3767798,17.4,0.8839518,17.4,0.8955528
ASN00010668_precipitation.csv,0.01,9.9091799540553,16.634902012,20.2721274405488,0.0626635,0.2,0.000806,15.6,0.7599375,15.6,0.7527691
ASN00010668_precipitation.csv,0.05,9.9091799540553,16.634902012,20.2721274405488,0.054148,0.2,0.0008561,15.6,0.7661801,15.6,0.7613688
ASN00012046_precipitation.csv,0.01,11.6245376038038,16.6199335440329,20.5803717503652,0.0896367,8.6,0.2047645,17.4,0.8954254,12.7,0.7175427
ASN00012046_precipitation.csv,0.05,11.6245376038038,16.6199335440329,20.5803717503652,0.0890923,8.6,0.2075234,17.8,1.7784223,17.8,1.4009693
ASN00012065_precipitation.csv,0.01,4.81339887413656,8.79189540080221,11.9859348312582,0.0705361,4.8,0.3273665,15.5,0.8604676,14.5,0.7580643
ASN00012065_precipitation.csv,0.05,4.81339887413656,8.79189540080221,11.9859348312582,0.0662786,4.8,0.2606619,15.5,0.8166305,15.5,0.810242
ASN00012093_precipitation.csv,0.01,10.2028348367964,14.0495416862421,17.0420926887033,0.0688482,0.2,0.0009821,15.5,0.795631,15.5,0.7686794
ASN00012093_precipitation.csv,0.05,10.2028348367964,14.0495416862421,17.0420926887033,0.0662343,0.2,0.0006919,16,0.8156733,16,0.7979727
ASN00013012_precipitation.csv,0.01,30.467500089102,35.7103292956747,42.4190024304181,0.0930862,7.1,0.1889365,76.2,1.8812563,76.2,1.8704027
ASN00013012_precipitation.csv,0.05,30.467500089102,35.7103292956747,42.4190024304181,0.0953661,7.1,0.1932997,76.2,1.9188925,76.2,1.9516231
ASN00015085_precipitation.csv,0.01,13.0054018741164,24.4062056923427,38.9559694515569,0.2602757,12.7,0.1906484,26.2,1.2904008,26.2,1.2967333
ASN00015085_precipitation.csv,0.05,13.0054018741164,24.4062056923427,38.9559694515569,0.2513962,12.7,0.179146,30.5,1.4246672,26.8,1.3129251
ASN00015087_precipitation.csv,0.01,14.4585715193464,20.2347987506097,22.7722014699534,0.1069411,8.6,0.1818778,26.9,1.1627785,24.8,1.0899612
ASN00015087_precipitation.csv,0.05,14.4585715193464,20.2347987506097,22.7722014699534,0.1206454,8.6,0.1936073,35.3,1.439313,29.1,1.3233236
ASN00015540_precipitation.csv,0.01,7.44176270110273,10.7998773095022,19.574852077731,0.0729064,5.8,0.320259,17,0.6999114,17,0.7818909
ASN00015540_precipitation.csv,0.05,7.44176270110273,10.7998773095022,19.574852077731,0.0830886,5.8,0.3009196,21.6,0.7930133,21.6,0.8175172
ASN00016009_precipitation.csv,0.01,7.37957214261232,13.816615160069,17.6619226169818,0.0587377,3,0.2757784,10.9,0.5310292,10.4,0.5141254
ASN00016009_precipitation.csv,0.05,7.37957214261232,13.816615160069,17.6619226169818,0.04694,3,0.2774578,10.9,0.541365,10.9,0.5390609
ASN00016022_precipitation.csv,0.01,4.80843738993386,6.75687452404909,10.0556285535769,0.0718451,8.4,0.5246121,14,0.7603435,14,0.7576302
ASN00016022_precipitation.csv,0.05,4.80843738993386,6.75687452404909,10.0556285535769,0.0642824,18,1.0443303,15,0.779529,15,0.7872568
ASN00016038_precipitation.csv,0.01,7.62653962562352,19.4502937062433,32.8000325085524,0.0554754,5.3,0.1916308,16,0.8547555,15.3,0.8031835
ASN00016038_precipitation.csv,0.05,7.62653962562352,19.4502937062433,32.8000325085524,0.059649,5.3,0.179253,16,0.8231437,16,0.8349345
ASN00017011_precipitation.csv,0.01,6.61904047876387,14.5970966393347,28.192979121869,0.0411554,6.6,0.1909256,9.6,0.4767648,9.6,0.467497
ASN00017011_precipitation.csv,0.05,6.61904047876387,14.5970966393347,28.192979121869,0.0498355,6.6,0.2038488,19.8,0.7752837,9.6,0.4802284
ASN00017031_precipitation.csv,0.01,5.3733186763288,20.7331585386263,27.7424579745297,0.0707298,3.8,0.2726477,13.5,0.7535558,9.9,0.5882134
ASN00017031_precipitation.csv,0.05,5.3733186763288,20.7331585386263,27.7424579745297,0.0656239,3.8,0.2737245,13.6,0.7485868,13.5,0.7574279
ASN00018002_precipitation.csv,0.01,1.48039910438313,11.6125136023148,14.8028539657027,0.0612487,5.1,0.5597219,12.7,0.6794562,12.7,0.6674439
ASN00018002_precipitation.csv,0.05,1.48039910438313,11.6125136023148,14.8028539657027,0.0503336,5.1,0.5590407,12.7,0.6852213,12.7,0.6618126
ASN00018011_precipitation.csv,0.01,7.45352922900474,12.5285932263016,14.1028659631999,0.0453143,6.8,0.5042489,9,0.4832272,9,0.4758082
ASN00018011_precipitation.csv,0.05,7.45352922900474,12.5285932263016,14.1028659631999,0.0471841,6.8,0.5146077,14.2,0.6808975,14.2,0.6788752
ASN00018017_precipitation.csv,0.01,1.181680834412,19.355677162899,36.4106566205582,0.0773473,8.8,0.2697189,14.8,0.8858315,14.8,0.8981887
ASN00018017_precipitation.csv,0.05,1.181680834412,19.355677162899,36.4106566205582,0.0715974,8.8,0.2659967,14.8,0.8712587,14.8,0.8646197
ASN00018049_precipitation.csv,0.01,3.33548818087592,8.72174391153301,20.7238202481141,0.0611115,0.1,0.0007973,12.7,0.6726036,12.6,0.6830862
ASN00018049_precipitation.csv,0.05,3.33548818087592,8.72174391153301,20.7238202481141,0.0573263,0.1,0.0007381,18.3,0.9303313,12.7,0.7211741
ASN00018056_precipitation.csv,0.01,15.1344016152581,20.5825668252172,26.2330536728825,0.0626064,0.2,0.0007529,14.1,0.7760714,14,0.7535372
ASN00018056_precipitation.csv,0.05,15.1344016152581,20.5825668252172,26.2330536728825,0.0461448,0.2,0.000808,14.2,0.7659412,14.2,0.7473337
ASN00018058_precipitation.csv,0.01,8.26030484554621,10.2313482042432,12.0420940777844,0.0754193,0.1,0.000865,13,0.7646203,12.7,0.7685871
ASN00018058_precipitation.csv,0.05,8.26030484554621,10.2313482042432,12.0420940777844,0.0698502,0.1,0.0007008,13,0.8006731,13,0.8230939
ASN00018074_precipitation.csv,0.01,5.74699435359762,7.69212718863377,10.3699867447003,0.0511624,0.1,0.0007884,14,0.7240043,14,0.6825051
ASN00018074_precipitation.csv,0.05,5.74699435359762,7.69212718863377,10.3699867447003,0.0678498,5.1,0.2731359,14,0.7012978,14,0.7141393
ASN00019004_precipitation.csv,0.01,1.38523705276685,2.85886183167475,6.94778250877353,0.072624,33.5,0.5390352,17,0.751298,16.8,0.7365968
ASN00019004_precipitation.csv,0.05,1.38523705276685,2.85886183167475,6.94778250877353,0.0693125,36.8,0.7438336,17,0.7610239,17,0.747706
ASN00019011_precipitation.csv,0.01,7.23810796741809,16.833111912732,24.6136260712836,0.0865943,0.2,0.0009882,11.9,0.6052394,11.9,0.6034179
ASN00019011_precipitation.csv,0.05,7.23810796741809,16.833111912732,24.6136260712836,0.0681456,8.8,0.2530351,11.9,0.6152854,11.9,0.6134066
ASN00019044_precipitation.csv,0.01,1.38673744632067,11.7591856908533,19.3358013862794,0.073396,0.1,0.0008893,13.7,0.7169679,12.7,0.6759099
ASN00019044_precipitation.csv,0.05,1.38673744632067,11.7591856908533,19.3358013862794,0.0514943,0.1,0.0007034,25.7,1.1140492,19.1,0.9105383
ASN00019050_precipitation.csv,0.01,3.16079310672011,20.2704119131502,24.0788601006391,0.0639246,3,0.2711254,18,0.8570809,18,0.825537
ASN00019050_precipitation.csv,0.05,3.16079310672011,20.2704119131502,24.0788601006391,0.059881,3,0.2801647,20.3,0.9105166,20.3,0.9251273
ASN00020002_precipitation.csv,0.01,6.34739989268846,14.7623923744307,29.8682695104894,0.0639496,6.4,0.1770999,17.8,0.8195237,10.9,0.6075815
ASN00020002_precipitation.csv,0.05,6.34739989268846,14.7623923744307,29.8682695104894,0.0746603,6.4,0.1671189,18,0.8968622,18,0.8561835
ASN00020004_precipitation.csv,0.01,4.11102251817519,7.83920948732428,18.7270524622381,0.0689976,0.3,0.0007685,15.4,0.6793997,15.4,0.7140196
ASN00020004_precipitation.csv,0.05,4.11102251817519,7.83920948732428,18.7270524622381,0.0571592,0.3,0.0006983,19,0.8151714,18.5,0.7472837
ASN00020006_precipitation.csv,0.01,3.39718716922083,5.20372103939197,25.2721542864855,0.0638074,0.2,0.0010258,10.4,0.5509769,9.9,0.5249772
ASN00020006_precipitation.csv,0.05,3.39718716922083,5.20372103939197,25.2721542864855,0.0774478,0.2,0.0007813,16,0.7379279,15.5,0.7751292
ASN00020024_precipitation.csv,0.01,10.5714511568898,13.5797177740428,24.2524203075397,0.0708445,0.1,0.0009006,17.8,0.9331705,17.6,0.8771124
ASN00020024_precipitation.csv,0.05,10.5714511568898,13.5797177740428,24.2524203075397,0.0813732,0.1,0.0010334,17.8,0.9010589,17.8,0.9004807
ASN00021008_precipitation.csv,0.01,2.2241611660568,6.25664891986961,9.71739058062426,0.0748413,2.5,0.2428407,15.5,0.7545715,14.2,0.6983176
ASN00021008_precipitation.csv,0.05,2.2241611660568,6.25664891986961,9.71739058062426,0.0681372,19,0.5082878,22,0.9471194,15.5,0.7597102
ASN00021009_precipitation.csv,0.01,13.6214273100109,28.1311690575973,40.2911496251744,0.0583496,10.8,0.5003059,12.2,0.6256514,12.2,0.6225838
ASN00021009_precipitation.csv,0.05,13.6214273100109,28.1311690575973,40.2911496251744,0.0664434,10.8,0.5734015,17,0.7831753,17,0.7525777
ASN00021013_precipitation.csv,0.01,2.08387448746366,7.57577708553423,11.6211364971446,0.0705421,3,0.2803079,19.2,0.9367019,19.2,0.8883067
ASN00021013_precipitation.csv,0.05,2.08387448746366,7.57577708553423,11.6211364971446,0.0711444,13.6,0.512462,19.2,0.9572394,19.2,0.9707651
ASN00021014_precipitation.csv,0.01,1.69168483480724,20.65989796641,33.2101292615366,0.0883867,3,0.2805096,17.4,0.9848879,17.3,0.9749575
ASN00021014_precipitation.csv,0.05,1.69168483480724,20.65989796641,33.2101292615366,0.0776571,9.6,0.3783713,17.4,0.9877184,17.4,0.9732432
ASN00021023_precipitation.csv,0.01,7.24127338439038,12.3684674111336,15.137831141802,0.0787592,3,0.2615419,14.6,0.8488454,14.6,0.8603864
ASN00021023_precipitation.csv,0.05,7.24127338439038,12.3684674111336,15.137831141802,0.0777433,20.6,0.8085454,14.6,0.8845482,14.6,0.8708919
ASN00021024_precipitation.csv,0.01,14.0373074700017,25.626652753058,30.1492029258776,0.0681141,0.1,0.0009416,14,0.7735857,14,0.7967301
ASN00021024_precipitation.csv,0.05,14.0373074700017,25.626652753058,30.1492029258776,0.0813825,0.1,0.0008055,17.5,0.9083799,17.5,0.9571643
ASN00021026_precipitation.csv,0.01,9.89750665635329,13.2919365868627,16.5421014051962,0.0664408,0.2,0.0006681,13.5,0.7372351,13.5,0.7620717
ASN00021026_precipitation.csv,0.05,9.89750665635329,13.2919365868627,16.5421014051962,0.0749001,0.2,0.0008565,15.1,0.8918834,15.1,0.8668403
ASN00021035_precipitation.csv,0.01,3.75326422485777,17.4800552037949,25.4689992888011,0.0572768,8.8,0.3207011,12.2,0.7283855,12.2,0.7383635
ASN00021035_precipitation.csv,0.05,3.75326422485777,17.4800552037949,25.4689992888011,0.0634165,8.8,0.2935212,12.2,0.724945,12.2,0.728992
ASN00021041_precipitation.csv,0.01,1.1088368647289,20.1919490988437,25.6371845965438,0.0521659,0.3,0.0006802,16.5,0.6918073,16.3,0.6478633
ASN00021041_precipitation.csv,0.05,1.1088368647289,20.1919490988437,25.6371845965438,0.0596356,10.2,0.5839307,16.5,0.683912,16.5,0.6976579
ASN00021043_precipitation.csv,0.01,1.6261110647094,7.25460123570321,24.3073520997062,0.091104,2,0.2995306,12.7,0.8995552,12.7,0.8862517
ASN00021043_precipitation.csv,0.05,1.6261110647094,7.25460123570321,24.3073520997062,0.0926907,10.6,0.567199,17.3,1.1419283,12.7,0.8301313
ASN00021045_precipitation.csv,0.01,1.85653699116653,9.5330300489089,11.5544432882774,0.0646837,6.8,0.5871389,16.3,0.9160258,16.3,0.9927801
ASN00021045_precipitation.csv,0.05,1.85653699116653,9.5330300489089,11.5544432882774,0.0675888,6.8,0.5752896,16.3,0.9257838,16.3,0.8700596
ASN00021046_precipitation.csv,0.01,2.09275080789851,5.74681884008284,21.3889994083283,0.0614721,3,0.2762579,14.6,0.744183,14.6,0.7470111
ASN00021046_precipitation.csv,0.05,2.09275080789851,5.74681884008284,21.3889994083283,0.0616051,8.3,0.5207953,15,0.8675563,15,0.862812
ASN00021047_precipitation.csv,0.01,9.88610966936536,12.6692190813877,14.6386703905221,0.0595299,9.6,0.5552804,14.2,0.7840232,14.2,0.7914303
ASN00021047_precipitation.csv,0.05,9.88610966936536,12.6692190813877,14.6386703905221,0.072608,9.6,0.6533907,14.2,0.7951901,14.2,0.8254344
ASN00021086_precipitation.csv,0.01,4.98785966707541,10.3708558161759,27.6271053654686,0.0696577,0.2,0.0006512,15.4,0.8932727,15.4,0.8496301
ASN00021086_precipitation.csv,0.05,4.98785966707541,10.3708558161759,27.6271053654686,0.0639192,0.2,0.0007899,17.6,0.9405829,16.8,0.9009622
ASN00022000_precipitation.csv,0.01,6.84296994493316,9.82590704203029,13.4581669538512,0.0622079,0.1,0.0007102,10.9,0.6913047,10.9,0.6856546
ASN00022000_precipitation.csv,0.05,6.84296994493316,9.82590704203029,13.4581669538512,0.0644404,8.8,0.5693835,14.2,0.8297538,14.2,0.8359549
ASN00022002_precipitation.csv,0.01,13.6053054596999,21.5321705699395,25.5423210568547,0.0656979,0.1,0.0007365,17,1.0009909,11,0.7567463
ASN00022002_precipitation.csv,0.05,13.6053054596999,21.5321705699395,25.5423210568547,0.0651842,0.1,0.0007703,17,0.9760525,17,0.9442427
ASN00022006_precipitation.csv,0.01,2.36067168991641,5.90569673626043,20.1349915506051,0.0543136,2.5,0.2670542,12.7,0.7187228,12.7,0.7216853
ASN00022006_precipitation.csv,0.05,2.36067168991641,5.90569673626043,20.1349915506051,0.0567615,10.6,0.4993361,15.5,0.7862261,15.5,0.7683041
ASN00022019_precipitation.csv,0.01,4.20145380482027,13.2851634810845,14.8933791971145,0.0537109,3.5,0.2743192,14,0.6972006,13.7,0.6970307
ASN00022019_precipitation.csv,0.05,4.20145380482027,13.2851634810845,14.8933791971145,0.0515835,29,1.6408292,14,0.7080841,14,0.6945409
ASN00022021_precipitation.csv,0.01,1.83522919255271,5.53677024989215,21.9468156054453,0.0737107,6,0.5100542,12.7,0.6706329,12.7,0.6645574
ASN00022021_precipitation.csv,0.05,1.83522919255271,5.53677024989215,21.9468156054453,0.0670158,6,0.5133371,12.7,0.6578887,12.7,0.7149175
ASN00022801_precipitation.csv,0.01,1.85278046786298,10.8341825026465,16.5859860704603,0.0831143,3,0.2589439,21.1,1.1604585,19.5,1.0695896
ASN00022801_precipitation.csv,0.05,1.85278046786298,10.8341825026465,16.5859860704603,0.0805917,12.1,0.4552693,21.1,1.154632,21.1,1.1385001
ASN00023020_precipitation.csv,0.01,1.40892683213737,17.5647140029642,29.175478951934,0.0787312,6.3,0.5233783,13.1,0.8162994,12.7,0.8031208
ASN00023020_precipitation.csv,0.05,1.40892683213737,17.5647140029642,29.175478951934,0.0674395,6.3,0.5437099,15.5,0.9920663,15.5,0.9753529
ASN00023021_precipitation.csv,0.01,2.16264886391315,16.4448903601958,21.2428600879002,0.0619422,0.1,0.0008154,14.8,0.7741423,14.8,0.7757565
ASN00023021_precipitation.csv,0.05,2.16264886391315,16.4448903601958,21.2428600879002,0.0681375,17.2,0.5538194,14.8,0.7512079,14.8,0.7730368
ASN00023024_precipitation.csv,0.01,6.5010970069129,14.2790372994621,25.1076436721265,0.0644714,0.1,0.0008729,9.8,0.5967384,9.8,0.5885762
ASN00023024_precipitation.csv,0.05,6.5010970069129,14.2790372994621,25.1076436721265,0.0631166,0.1,0.0009873,13.7,0.7607138,9.8,0.6074104
ASN00023026_precipitation.csv,0.01,7.45302312940065,11.9639649846354,18.025370696488,0.0658413,0.1,0.0006618,13.2,0.7443291,13.2,0.7303266
ASN00023026_precipitation.csv,0.05,7.45302312940065,11.9639649846354,18.025370696488,0.0707675,0.1,0.0009909,23.1,1.1292248,14.4,0.7530543
ASN00023027_precipitation.csv,0.01,10.28159487375,20.0432138674267,26.7929889542217,0.0686637,11.6,0.5430728,17,0.8758047,17,0.8656726
ASN00023027_precipitation.csv,0.05,10.28159487375,20.0432138674267,26.7929889542217,0.0808183,11.6,0.5585123,20.3,1.0706615,19.8,1.0293736
ASN00023028_precipitation.csv,0.01,4.01049594573632,7.1200023571792,16.7846293586964,0.0726391,0.1,0.0007201,11.6,0.6365703,11.4,0.641943
ASN00023028_precipitation.csv,0.05,4.01049594573632,7.1200023571792,16.7846293586964,0.0656814,10,0.5554858,14.6,0.9223171,14.6,0.8729202
ASN00023095_precipitation.csv,0.01,1.74574920738944,3.71403181740529,6.80825377239741,0.0928722,3,0.3538979,12.2,0.799146,11.8,0.7540816
ASN00023095_precipitation.csv,0.05,1.74574920738944,3.71403181740529,6.80825377239741,0.068559,3,0.3145815,12.2,0.7683273,12.2,0.7000356
ASN00023311_precipitation.csv,0.01,1.29742220904607,15.5456090444464,26.8164122531722,0.0721351,12.6,0.3802005,14.5,0.8069365,14.5,0.7655774
ASN00023311_precipitation.csv,0.05,1.29742220904607,15.5456090444464,26.8164122531722,0.0678271,12.6,0.4037528,14.6,0.8262281,14.5,0.8289433
ASN00023312_precipitation.csv,0.01,1.3265128992166,19.8134467114513,23.9281264122897,0.0655323,3,0.2548962,17,0.8699773,15.6,0.8612571
ASN00023312_precipitation.csv,0.05,1.3265128992166,19.8134467114513,23.9281264122897,0.0670541,10.1,0.4813988,17.2,0.8692441,17,0.8692273
ASN00023317_precipitation.csv,0.01,1.92720632413081,16.7978709431489,23.4344647716041,0.0631522,3,0.2717269,12.6,0.7623638,12.3,0.7496207
ASN00023317_precipitation.csv,0.05,1.92720632413081,16.7978709431489,23.4344647716041,0.0813979,3,0.2621767,12.7,0.7798462,12.6,0.7481133
ASN00023728_precipitation.csv,0.01,4.70689491725568,16.2625464062469,24.3362223125866,0.0904323,5.3,0.2823776,20.1,1.0664347,20.1,1.0496623
ASN00023728_precipitation.csv,0.05,4.70689491725568,16.2625464062469,24.3362223125866,0.0979693,5.3,0.2827088,20.1,1.0813076,20.1,1.0670523
ASN00023730_precipitation.csv,0.01,3.07031568653032,6.49896776677314,16.5916759690218,0.1282922,5.3,0.2854495,20.6,1.1810183,20.3,1.1985298
ASN00023730_precipitation.csv,0.05,3.07031568653032,6.49896776677314,16.5916759690218,0.1245156,5.3,0.2940298,26,1.3461132,26,1.3205144
ASN00023739_precipitation.csv,0.01,2.57314690350206,17.3653044383743,26.4684314676525,0.0984457,3.8,0.2726236,22,1.1733104,16.5,0.9625111
ASN00023739_precipitation.csv,0.05,2.57314690350206,17.3653044383743,26.4684314676525,0.1017294,3.8,0.264028,22.4,1.3013431,22.4,1.2493445
ASN00023744_precipitation.csv,0.01,9.62604627390682,13.4018202150967,28.6937315336743,0.0870739,0.2,0.0008796,19.1,0.9994655,19,0.9690363
ASN00023744_precipitation.csv,0.05,9.62604627390682,13.4018202150967,28.6937315336743,0.0841127,0.2,0.0011567,19.1,0.9804434,19.1,1.0042464
ASN00023751_precipitation.csv,0.01,12.5791863298232,16.8939565603228,26.9327669070654,0.0651837,0.1,0.0007156,15.6,0.8204686,15.5,0.7731384
ASN00023751_precipitation.csv,0.05,12.5791863298232,16.8939565603228,26.9327669070654,0.0700626,0.1,0.0009263,15.6,0.7851481,15.6,0.8035858
ASN00024006_precipitation.csv,0.01,11.5980700232568,24.9235591986902,31.8714735766881,0.0534994,12.2,0.1928813,13.5,0.6339692,10.4,0.5275294
ASN00024006_precipitation.csv,0.05,11.5980700232568,24.9235591986902,31.8714735766881,0.0501666,12.2,0.2000182,15.4,0.6962466,14.2,0.6588952
ASN00024016_precipitation.csv,0.01,11.6104290674562,33.5798223693478,41.3363700996232,0.0639197,5.3,0.1626984,13.2,0.6959259,12.7,0.695163
ASN00024016_precipitation.csv,0.05,11.6104290674562,33.5798223693478,41.3363700996232,0.0517638,5.3,0.1582695,13.7,0.7359313,13.7,0.7266783
ASN00024517_precipitation.csv,0.01,2.72979374934784,15.9186141418997,19.0556813099012,0.059365,0.1,0.0007602,11.2,0.6978402,11.2,0.6773323
