Filename, Percentage Available, Total Days, Available Rows
USC00204078_precipitation.csv, 62.15, 42783, 26588
USC00204090_precipitation.csv, 96.54, 45898, 44310
USC00204104_precipitation.csv, 99.49, 45017, 44787
USC00204502_precipitation.csv, 78.98, 48319, 38164
USC00204954_precipitation.csv, 76.03, 42389, 32229
USC00205065_precipitation.csv, 85.01, 49776, 42314
USC00205073_precipitation.csv, 67.05, 47040, 31541
USC00205488_precipitation.csv, 88.36, 48609, 42951
USC00205531_precipitation.csv, 83.64, 41882, 35031
USC00205567_precipitation.csv, 58.94, 47939, 28253
USC00205662_precipitation.csv, 84.03, 47175, 39643
USC00205690_precipitation.csv, 92.11, 41442, 38171
USC00205816_precipitation.csv, 72.90, 46766, 34091
USC00206300_precipitation.csv, 93.88, 47040, 44161
USC00206507_precipitation.csv, 84.63, 48561, 41098
USC00206658_precipitation.csv, 88.16, 47618, 41978
USC00206690_precipitation.csv, 18.05, 42707, 7709
USC00207222_precipitation.csv, 62.22, 41882, 26058
USC00207277_precipitation.csv, 75.17, 43526, 32720
USC00207280_precipitation.csv, 69.86, 47711, 33330
USC00207690_precipitation.csv, 90.22, 45498, 41049
USC00207820_precipitation.csv, 60.81, 47346, 28791
USC00208184_precipitation.csv, 74.76, 47162, 35257
USC00208417_precipitation.csv, 93.78, 40793, 38256
USC00208800_precipitation.csv, 95.21, 45489, 43311
USC00208920_precipitation.csv, 84.82, 42217, 35808
USC00209006_precipitation.csv, 56.00, 43217, 24202
USC00210018_precipitation.csv, 84.95, 48124, 40880
USC00210075_precipitation.csv, 97.47, 48134, 46918
USC00210157_precipitation.csv, 25.83, 41601, 10747
USC00210515_precipitation.csv, 87.60, 42322, 37072
USC00210643_precipitation.csv, 79.30, 47008, 37275
USC00210939_precipitation.csv, 64.11, 42643, 27339
USC00211198_precipitation.csv, 75.48, 48104, 36307
USC00211227_precipitation.csv, 68.36, 48134, 32904
USC00211245_precipitation.csv, 79.93, 40878, 32674
USC00211374_precipitation.csv, 65.98, 43298, 28570
USC00211630_precipitation.csv, 99.26, 41472, 41164
USC00211691_precipitation.csv, 93.10, 48133, 44813
USC00211891_precipitation.csv, 98.00, 49227, 48242
USC00212038_precipitation.csv, 61.07, 47945, 29282
USC00212142_precipitation.csv, 90.26, 47070, 42484
USC00212698_precipitation.csv, 97.99, 44089, 43202
USC00212721_precipitation.csv, 95.81, 47071, 45098
USC00212737_precipitation.csv, 87.24, 48107, 41970
USC00212768_precipitation.csv, 89.63, 45728, 40987
USC00212916_precipitation.csv, 85.20, 40723, 34697
USC00213174_precipitation.csv, 56.67, 45017, 25512
USC00213282_precipitation.csv, 85.08, 45459, 38678
USC00213290_precipitation.csv, 98.92, 48135, 47614
USC00213296_precipitation.csv, 39.99, 47395, 18953
USC00213311_precipitation.csv, 27.86, 48125, 13410
USC00213411_precipitation.csv, 70.85, 41531, 29425
USC00213455_precipitation.csv, 85.60, 45763, 39174
USC00213567_precipitation.csv, 69.32, 47923, 33220
USC00213962_precipitation.csv, 57.11, 42429, 24230
USC00214106_precipitation.csv, 98.43, 41437, 40785
USC00214233_precipitation.csv, 39.67, 41815, 16589
USC00214438_precipitation.csv, 57.28, 46946, 26889
USC00214652_precipitation.csv, 97.14, 48131, 46753
USC00214778_precipitation.csv, 64.91, 42654, 27688
USC00214793_precipitation.csv, 84.71, 43245, 36632
USC00214861_precipitation.csv, 78.66, 48068, 37809
USC00214937_precipitation.csv, 46.52, 47983, 22324
USC00215392_precipitation.csv, 90.32, 46643, 42129
USC00215400_precipitation.csv, 99.20, 47922, 47541
USC00215563_precipitation.csv, 93.69, 46762, 43813
USC00215615_precipitation.csv, 98.07, 43945, 43097
USC00215638_precipitation.csv, 99.40, 50677, 50374
USC00215842_precipitation.csv, 93.60, 42490, 39769
USC00215887_precipitation.csv, 97.10, 42794, 41555
USC00216547_precipitation.csv, 98.37, 48135, 47352
USC00216565_precipitation.csv, 82.21, 53763, 44201
USC00216612_precipitation.csv, 96.60, 48134, 46498
USC00216787_precipitation.csv, 94.88, 40558, 38483
USC00216795_precipitation.csv, 69.15, 47735, 33007
USC00217087_precipitation.csv, 83.09, 40817, 33914
USC00217405_precipitation.csv, 94.68, 48000, 45448
USC00217460_precipitation.csv, 91.55, 48125, 44057
USC00218243_precipitation.csv, 41.66, 45458, 18936
USC00218311_precipitation.csv, 78.16, 47252, 36933
USC00218323_precipitation.csv, 96.59, 41085, 39686
USC00218419_precipitation.csv, 97.78, 47697, 46637
USC00218579_precipitation.csv, 77.99, 44229, 34496
USC00218618_precipitation.csv, 59.59, 42689, 25440
USC00218679_precipitation.csv, 90.63, 41384, 37507
USC00218907_precipitation.csv, 97.09, 40347, 39174
USC00219004_precipitation.csv, 88.08, 42886, 37772
USC00219033_precipitation.csv, 79.80, 43541, 34744
USC00219046_precipitation.csv, 97.43, 46036, 44851
USC00219059_precipitation.csv, 96.36, 48106, 46355
USC00219067_precipitation.csv, 91.92, 42668, 39222
USC00219249_precipitation.csv, 96.47, 44303, 42741
USC00220021_precipitation.csv, 93.11, 48319, 44988
USC00220488_precipitation.csv, 89.90, 48835, 43901
USC00220792_precipitation.csv, 93.67, 48006, 44968
USC00220955_precipitation.csv, 90.98, 47009, 42768
USC00221094_precipitation.csv, 94.85, 47420, 44979
USC00221389_precipitation.csv, 90.54, 48319, 43748
USC00221707_precipitation.csv, 86.72, 48256, 41847
USC00221738_precipitation.csv, 76.44, 45183, 34538
USC00221804_precipitation.csv, 73.48, 42172, 30988
USC00221865_precipitation.csv, 96.30, 44333, 42694
USC00221962_precipitation.csv, 76.20, 47185, 35953
USC00222094_precipitation.csv, 69.70, 48319, 33677
USC00222773_precipitation.csv, 71.60, 42131, 30166
USC00223208_precipitation.csv, 88.63, 44247, 39217
USC00223605_precipitation.csv, 94.09, 41333, 38891
USC00223887_precipitation.csv, 94.15, 47973, 45168
USC00223975_precipitation.csv, 92.39, 48015, 44360
USC00224776_precipitation.csv, 91.72, 48133, 44147
USC00224939_precipitation.csv, 85.78, 48806, 41867
USC00224966_precipitation.csv, 96.55, 47763, 46116
USC00225247_precipitation.csv, 93.96, 47420, 44558
USC00225987_precipitation.csv, 93.83, 42906, 40258
USC00226177_precipitation.csv, 94.90, 48249, 45788
USC00227106_precipitation.csv, 96.25, 48155, 46347
USC00227128_precipitation.csv, 83.32, 46941, 39112
USC00227132_precipitation.csv, 94.18, 47745, 44967
USC00227467_precipitation.csv, 66.51, 40784, 27124
USC00227921_precipitation.csv, 65.28, 42247, 27580
USC00228053_precipitation.csv, 94.55, 41698, 39427
USC00228374_precipitation.csv, 92.89, 48623, 45167
USC00228445_precipitation.csv, 94.06, 40215, 37826
USC00229079_precipitation.csv, 92.06, 48104, 44286
USC00229114_precipitation.csv, 57.06, 45440, 25926
USC00229400_precipitation.csv, 91.93, 48135, 44249
USC00229439_precipitation.csv, 78.46, 48316, 37909
USC00229793_precipitation.csv, 94.28, 43756, 41253
USC00230051_precipitation.csv, 51.94, 43753, 22726
USC00230204_precipitation.csv, 97.05, 48135, 46714
USC00230224_precipitation.csv, 90.51, 42427, 38402
USC00230608_precipitation.csv, 94.00, 48134, 45247
USC00230789_precipitation.csv, 89.94, 43510, 39132
USC00231037_precipitation.csv, 96.72, 45649, 44151
USC00231275_precipitation.csv, 69.78, 48133, 33589
USC00231340_precipitation.csv, 67.13, 48135, 32312
USC00231356_precipitation.csv, 55.80, 44095, 24605
USC00231364_precipitation.csv, 93.50, 43731, 40889
USC00231383_precipitation.csv, 68.64, 41561, 28529
USC00231711_precipitation.csv, 94.84, 43115, 40890
USC00231822_precipitation.csv, 97.84, 48134, 47092
USC00231837_precipitation.csv, 78.52, 48113, 37777
USC00232071_precipitation.csv, 9.46, 44277, 4188
USC00232220_precipitation.csv, 59.49, 45140, 26853
USC00232289_precipitation.csv, 99.07, 41297, 40911
USC00232318_precipitation.csv, 44.63, 46812, 20894
USC00232482_precipitation.csv, 68.55, 48090, 32967
USC00232503_precipitation.csv, 89.45, 48103, 43030
USC00232511_precipitation.csv, 70.71, 43629, 30849
USC00232809_precipitation.csv, 88.97, 42893, 38161
USC00233079_precipitation.csv, 96.88, 44884, 43482
USC00233094_precipitation.csv, 76.51, 45975, 35177
USC00233102_precipitation.csv, 69.42, 47920, 33264
USC00233369_precipitation.csv, 95.16, 42368, 40316
USC00233649_precipitation.csv, 79.86, 45638, 36446
USC00233793_precipitation.csv, 92.97, 47578, 44231
USC00234019_precipitation.csv, 71.40, 48126, 34361
USC00234226_precipitation.csv, 97.30, 48072, 46776
USC00234271_precipitation.csv, 96.57, 48135, 46482
USC00234544_precipitation.csv, 93.23, 48104, 44846
USC00234705_precipitation.csv, 98.36, 48135, 47346
USC00234825_precipitation.csv, 98.56, 48121, 47429
USC00234904_precipitation.csv, 96.50, 42451, 40965
USC00235027_precipitation.csv, 98.42, 44150, 43452
USC00235227_precipitation.csv, 59.00, 47919, 28273
USC00235253_precipitation.csv, 92.53, 47842, 44266
USC00235307_precipitation.csv, 74.19, 42383, 31444
USC00235340_precipitation.csv, 98.00, 47589, 46639
USC00235541_precipitation.csv, 89.88, 48135, 43266
USC00235708_precipitation.csv, 65.44, 45001, 29450
USC00235834_precipitation.csv, 99.20, 45086, 44726
USC00235976_precipitation.csv, 98.63, 48104, 47446
USC00235987_precipitation.csv, 98.60, 47711, 47045
USC00236357_precipitation.csv, 83.53, 47921, 40029
USC00236493_precipitation.csv, 85.23, 42851, 36520
USC00236509_precipitation.csv, 52.47, 43760, 22963
USC00236563_precipitation.csv, 42.59, 41848, 17824
USC00236641_precipitation.csv, 69.58, 42719, 29724
USC00236791_precipitation.csv, 86.78, 48134, 41771
USC00236826_precipitation.csv, 38.28, 47905, 18337
USC00236866_precipitation.csv, 61.73, 48130, 29711
USC00237263_precipitation.csv, 96.25, 48135, 46329
USC00237309_precipitation.csv, 55.87, 48085, 26865
USC00237397_precipitation.csv, 94.43, 48135, 45452
USC00237506_precipitation.csv, 97.93, 44216, 43301
USC00237632_precipitation.csv, 73.69, 48135, 35473
USC00237720_precipitation.csv, 85.94, 48135, 41368
USC00238003_precipitation.csv, 15.64, 43776, 6848
USC00238043_precipitation.csv, 65.51, 41058, 26897
USC00238051_precipitation.csv, 97.41, 48135, 46888
USC00238444_precipitation.csv, 88.64, 47394, 42010
USC00238523_precipitation.csv, 87.88, 46586, 40941
USC00238577_precipitation.csv, 66.79, 41502, 27718
USC00238603_precipitation.csv, 63.63, 47346, 30126
USC00238712_precipitation.csv, 84.66, 48132, 40748
USC00238725_precipitation.csv, 87.86, 48073, 42235
USC00239032_precipitation.csv, 58.19, 42687, 24839
USC00240056_precipitation.csv, 50.51, 46228, 23349
USC00240199_precipitation.csv, 45.97, 47618, 21890
USC00240364_precipitation.csv, 85.67, 46867, 40149
USC00240780_precipitation.csv, 88.70, 47672, 42286
USC00240802_precipitation.csv, 96.62, 47679, 46066
USC00241008_precipitation.csv, 50.29, 52679, 26490
USC00241044_precipitation.csv, 97.86, 48401, 47366
USC00241102_precipitation.csv, 86.71, 45334, 39307
USC00241231_precipitation.csv, 64.86, 41719, 27059
USC00241297_precipitation.csv, 92.93, 42889, 39855
USC00241552_precipitation.csv, 87.75, 46955, 41202
USC00241557_precipitation.csv, 40.96, 49767, 20385
USC00241692_precipitation.csv, 74.03, 45371, 33587
USC00241722_precipitation.csv, 93.18, 47101, 43890
USC00241737_precipitation.csv, 85.40, 48134, 41106
USC00241974_precipitation.csv, 92.63, 41490, 38433
USC00242122_precipitation.csv, 94.98, 45235, 42964
USC00242221_precipitation.csv, 69.84, 46065, 32170
USC00242409_precipitation.csv, 96.46, 47403, 45725
USC00242438_precipitation.csv, 44.73, 47198, 21110
USC00242550_precipitation.csv, 79.01, 41076, 32456
USC00242689_precipitation.csv, 96.46, 46712, 45058
USC00242738_precipitation.csv, 46.96, 40635, 19081
USC00243013_precipitation.csv, 98.24, 40665, 39951
USC00243113_precipitation.csv, 76.48, 47422, 36266
USC00243157_precipitation.csv, 55.88, 40235, 22483
USC00243489_precipitation.csv, 90.81, 41288, 37495
USC00243581_precipitation.csv, 97.80, 48135, 47075
USC00243617_precipitation.csv, 93.86, 43651, 40971
USC00243727_precipitation.csv, 81.48, 40425, 32940
USC00243749_precipitation.csv, 48.44, 46659, 22603
USC00243885_precipitation.csv, 88.19, 47060, 41504
USC00243929_precipitation.csv, 68.71, 42001, 28860
USC00243984_precipitation.csv, 84.76, 40663, 34467
USC00244038_precipitation.csv, 91.47, 43966, 40216
USC00244084_precipitation.csv, 87.76, 41155, 36117
USC00244241_precipitation.csv, 97.18, 44424, 43171
USC00244345_precipitation.csv, 98.00, 41562, 40732
USC00244522_precipitation.csv, 84.35, 41393, 34914
USC00244558_precipitation.csv, 99.33, 46887, 46571
USC00244820_precipitation.csv, 62.69, 43799, 27457
USC00245015_precipitation.csv, 81.15, 46363, 37625
USC00245020_precipitation.csv, 63.13, 40558, 25604
USC00245030_precipitation.csv, 77.80, 45899, 35709
USC00245387_precipitation.csv, 64.01, 43584, 27896
USC00245572_precipitation.csv, 88.76, 41517, 36849
USC00245596_precipitation.csv, 90.70, 42157, 38237
USC00245740_precipitation.csv, 68.39, 48040, 32853
USC00245761_precipitation.csv, 93.83, 42278, 39671
USC00246157_precipitation.csv, 99.43, 43021, 42777
USC00246190_precipitation.csv, 44.72, 42322, 18926
USC00246302_precipitation.csv, 59.03, 45792, 27032
USC00246586_precipitation.csv, 61.60, 42734, 26325
USC00246601_precipitation.csv, 96.33, 41608, 40079
USC00246862_precipitation.csv, 99.07, 41426, 41042
USC00246918_precipitation.csv, 92.95, 47710, 44348
USC00247261_precipitation.csv, 26.15, 42096, 11008
USC00247286_precipitation.csv, 80.98, 46906, 37985
USC00247382_precipitation.csv, 98.99, 42795, 42363
USC00247560_precipitation.csv, 73.67, 41619, 30662
USC00247894_precipitation.csv, 97.85, 41312, 40422
USC00248021_precipitation.csv, 68.37, 40982, 28019
USC00248498_precipitation.csv, 52.63, 42964, 22613
USC00248597_precipitation.csv, 86.84, 48133, 41797
USC00248957_precipitation.csv, 74.48, 46281, 34472
USC00249103_precipitation.csv, 47.74, 43693, 20861
USC00250030_precipitation.csv, 66.03, 45485, 30032
USC00250035_precipitation.csv, 11.60, 41817, 4851
USC00250050_precipitation.csv, 97.30, 43445, 42274
USC00250070_precipitation.csv, 90.48, 48134, 43553
USC00250130_precipitation.csv, 87.68, 46227, 40533
USC00250320_precipitation.csv, 91.94, 48123, 44245
USC00250375_precipitation.csv, 96.67, 45772, 44246
USC00250420_precipitation.csv, 93.83, 43212, 40545
USC00250435_precipitation.csv, 97.91, 48135, 47131
USC00250445_precipitation.csv, 89.37, 41485, 37076
USC00250640_precipitation.csv, 95.85, 48082, 46087
USC00250760_precipitation.csv, 89.52, 47077, 42144
USC00250945_precipitation.csv, 90.61, 43411, 39333
USC00251065_precipitation.csv, 95.26, 46219, 44027
USC00251145_precipitation.csv, 99.10, 45721, 45309
USC00251200_precipitation.csv, 97.43, 47200, 45988
USC00251240_precipitation.csv, 93.89, 45382, 42607
USC00251365_precipitation.csv, 95.41, 43015, 41039
USC00251415_precipitation.csv, 90.22, 46128, 41618
USC00251560_precipitation.csv, 59.17, 53463, 31635
USC00251575_precipitation.csv, 80.83, 47549, 38432
USC00251825_precipitation.csv, 97.81, 47953, 46901
USC00251990_precipitation.csv, 62.01, 43371, 26893
USC00252020_precipitation.csv, 94.43, 47954, 45282
USC00252065_precipitation.csv, 99.13, 49445, 49016
USC00252100_precipitation.csv, 89.48, 47799, 42771
USC00252145_precipitation.csv, 85.27, 40532, 34563
USC00252205_precipitation.csv, 95.49, 49226, 47008
USC00252560_precipitation.csv, 22.66, 40164, 9103
USC00252595_precipitation.csv, 98.93, 41380, 40939
USC00252690_precipitation.csv, 92.94, 47466, 44117
USC00252770_precipitation.csv, 95.72, 48135, 46076
USC00252805_precipitation.csv, 96.41, 46352, 44690
USC00252820_precipitation.csv, 99.00, 48128, 47646
USC00252840_precipitation.csv, 97.36, 42774, 41643
USC00253015_precipitation.csv, 69.58, 42580, 29628
USC00253050_precipitation.csv, 96.33, 48135, 46370
USC00253075_precipitation.csv, 90.84, 41183, 37412
USC00253175_precipitation.csv, 95.84, 47841, 45853
USC00253185_precipitation.csv, 96.81, 48059, 46525
USC00253355_precipitation.csv, 88.88, 46280, 41132
USC00253365_precipitation.csv, 99.05, 47451, 46999
USC00253425_precipitation.csv, 89.51, 47405, 42430
USC00253461_precipitation.csv, 69.34, 40260, 27916
USC00253515_precipitation.csv, 89.29, 44222, 39485
USC00253595_precipitation.csv, 64.90, 47435, 30785
USC00253605_precipitation.csv, 95.26, 41381, 39421
USC00253615_precipitation.csv, 81.71, 48047, 39257
USC00253630_precipitation.csv, 97.55, 47578, 46411
USC00253660_precipitation.csv, 98.03, 47466, 46529
USC00253710_precipitation.csv, 90.68, 43676, 39604
USC00253735_precipitation.csv, 98.62, 48135, 47469
USC00253825_precipitation.csv, 66.45, 41638, 27667
USC00253910_precipitation.csv, 97.82, 47436, 46400
USC00254110_precipitation.csv, 96.09, 48135, 46254
USC00254335_precipitation.csv, 98.11, 47466, 46567
USC00254440_precipitation.csv, 92.73, 45563, 42249
USC00254900_precipitation.csv, 95.11, 41819, 39772
USC00254985_precipitation.csv, 94.76, 47466, 44978
USC00255040_precipitation.csv, 86.58, 48016, 41573
USC00255050_precipitation.csv, 66.17, 47206, 31234
USC00255080_precipitation.csv, 97.97, 42893, 42022
USC00255090_precipitation.csv, 95.24, 47701, 45431
USC00255250_precipitation.csv, 88.99, 45137, 40169
USC00255310_precipitation.csv, 92.15, 47465, 43739
USC00255320_precipitation.csv, 94.92, 41060, 38974
USC00255470_precipitation.csv, 81.81, 41695, 34112
USC00255525_precipitation.csv, 96.51, 43267, 41758
USC00255565_precipitation.csv, 97.60, 48134, 46980
USC00255700_precipitation.csv, 63.77, 47338, 30189
USC00255840_precipitation.csv, 88.58, 41275, 36560
USC00255925_precipitation.csv, 96.46, 44894, 43304
USC00256040_precipitation.csv, 89.71, 48104, 43155
USC00256135_precipitation.csv, 99.07, 48135, 47687
USC00256200_precipitation.csv, 79.22, 48015, 38037
USC00256290_precipitation.csv, 85.34, 48135, 41080
USC00256335_precipitation.csv, 61.19, 47223, 28895
USC00256365_precipitation.csv, 87.66, 42537, 37289
USC00256375_precipitation.csv, 93.30, 47224, 44060
USC00256385_precipitation.csv, 99.43, 40657, 40426
USC00256480_precipitation.csv, 81.03, 41014, 33234
USC00256570_precipitation.csv, 95.58, 42672, 40787
USC00256585_precipitation.csv, 86.43, 42215, 36488
USC00256795_precipitation.csv, 70.49, 43728, 30824
USC00256970_precipitation.csv, 94.94, 44765, 42498
USC00257040_precipitation.csv, 96.97, 48124, 46664
USC00257070_precipitation.csv, 98.14, 47390, 46507
USC00257515_precipitation.csv, 95.74, 47222, 45208
USC00257715_precipitation.csv, 97.67, 48135, 47015
USC00257830_precipitation.csv, 96.28, 42278, 40705
USC00258040_precipitation.csv, 61.77, 45349, 28012
USC00258090_precipitation.csv, 83.12, 48135, 40011
USC00258110_precipitation.csv, 98.15, 40296, 39549
USC00258255_precipitation.csv, 90.60, 43161, 39103
USC00258320_precipitation.csv, 87.19, 48135, 41967
USC00258395_precipitation.csv, 97.64, 48130, 46992
USC00258410_precipitation.csv, 97.04, 48103, 46679
USC00258465_precipitation.csv, 95.16, 47954, 45633
USC00258480_precipitation.csv, 93.63, 47632, 44600
USC00258915_precipitation.csv, 97.78, 47489, 46433
USC00258920_precipitation.csv, 64.22, 48104, 30891
USC00259020_precipitation.csv, 92.47, 41601, 38469
USC00259045_precipitation.csv, 58.84, 47997, 28242
USC00259090_precipitation.csv, 95.34, 42976, 40973
USC00259115_precipitation.csv, 57.29, 41129, 23562
USC00259200_precipitation.csv, 97.72, 49230, 48110
USC00259325_precipitation.csv, 79.90, 47444, 37908
USC00259475_precipitation.csv, 65.17, 41242, 26877
USC00259510_precipitation.csv, 94.63, 42125, 39863
USC00260438_precipitation.csv, 93.26, 41669, 38859
USC00260507_precipitation.csv, 87.88, 49991, 43932
USC00260795_precipitation.csv, 87.27, 47147, 41143
USC00261358_precipitation.csv, 80.52, 42949, 34584
USC00261485_precipitation.csv, 83.12, 48134, 40008
USC00261740_precipitation.csv, 60.56, 42006, 25437
USC00262431_precipitation.csv, 69.49, 42032, 29209
USC00262708_precipitation.csv, 72.22, 49841, 35994
USC00262780_precipitation.csv, 96.05, 44318, 42566
USC00263205_precipitation.csv, 63.22, 44822, 28336
USC00263245_precipitation.csv, 88.99, 42031, 37405
USC00263957_precipitation.csv, 89.45, 40300, 36047
USC00264349_precipitation.csv, 88.48, 40897, 36185
USC00264491_precipitation.csv, 6.56, 41606, 2730
USC00264698_precipitation.csv, 84.50, 47298, 39968
USC00264935_precipitation.csv, 43.89, 48500, 21288
USC00264950_precipitation.csv, 84.39, 48499, 40926
USC00265168_precipitation.csv, 92.81, 46980, 43601
USC00265191_precipitation.csv, 94.37, 43236, 40803
USC00265352_precipitation.csv, 88.75, 44587, 39572
USC00265818_precipitation.csv, 93.81, 41348, 38788
USC00265890_precipitation.csv, 66.01, 40408, 26674
USC00266005_precipitation.csv, 80.22, 42454, 34057
USC00266252_precipitation.csv, 61.66, 47025, 28996
USC00267369_precipitation.csv, 94.69, 40497, 38346
USC00267908_precipitation.csv, 46.26, 48700, 22528
USC00268160_precipitation.csv, 35.30, 44729, 15791
USC00268761_precipitation.csv, 50.91, 49988, 25451
USC00268988_precipitation.csv, 68.58, 47297, 32435
USC00269229_precipitation.csv, 80.97, 47710, 38633
USC00270390_precipitation.csv, 4.37, 43342, 1894
USC00270690_precipitation.csv, 78.16, 50541, 39505
USC00272174_precipitation.csv, 85.91, 48059, 41287
USC00273530_precipitation.csv, 64.82, 43676, 28311
USC00273850_precipitation.csv, 93.16, 51117, 47623
USC00274399_precipitation.csv, 90.18, 48135, 43409
USC00274556_precipitation.csv, 66.95, 47113, 31541
USC00275072_precipitation.csv, 53.21, 41685, 22180
USC00275712_precipitation.csv, 88.43, 50824, 44946
USC00276234_precipitation.csv, 57.39, 43343, 24873
USC00280907_precipitation.csv, 91.77, 48135, 44174
USC00281211_precipitation.csv, 61.31, 42085, 25801
USC00281351_precipitation.csv, 76.33, 47757, 36453
USC00281582_precipitation.csv, 95.15, 48045, 45715
USC00282644_precipitation.csv, 67.09, 42353, 28415
USC00283029_precipitation.csv, 98.65, 46250, 45626
USC00283181_precipitation.csv, 67.78, 48134, 32624
USC00283662_precipitation.csv, 71.81, 48135, 34564
USC00283951_precipitation.csv, 94.29, 48135, 45388
USC00284229_precipitation.csv, 97.63, 45018, 43949
USC00284987_precipitation.csv, 89.93, 42719, 38418
USC00285728_precipitation.csv, 88.74, 48135, 42716
USC00286177_precipitation.csv, 93.69, 40815, 38241
USC00286480_precipitation.csv, 9.45, 48135, 4547
USC00287079_precipitation.csv, 94.99, 43567, 41386
USC00287587_precipitation.csv, 60.09, 41332, 24836
USC00287850_precipitation.csv, 10.61, 53973, 5728
USC00287865_precipitation.csv, 25.62, 50702, 12990
USC00288194_precipitation.csv, 95.94, 41423, 39741
USC00288644_precipitation.csv, 88.16, 47801, 42143
USC00288816_precipitation.csv, 70.53, 43218, 30482
USC00288899_precipitation.csv, 82.59, 40455, 33410
USC00290022_precipitation.csv, 89.87, 42088, 37825
USC00290600_precipitation.csv, 95.68, 43598, 41714
USC00290692_precipitation.csv, 90.53, 47390, 42902
USC00290858_precipitation.csv, 95.99, 40686, 39054
USC00291063_precipitation.csv, 83.60, 45959, 38422
USC00291138_precipitation.csv, 91.48, 47724, 43659
USC00291469_precipitation.csv, 96.42, 44192, 42608
USC00291630_precipitation.csv, 91.14, 41133, 37488
USC00291647_precipitation.csv, 75.39, 41428, 31233
USC00291664_precipitation.csv, 89.72, 48113, 43165
USC00291813_precipitation.csv, 98.73, 43953, 43396
USC00292436_precipitation.csv, 88.13, 43129, 38009
USC00292608_precipitation.csv, 93.11, 42000, 39105
USC00292820_precipitation.csv, 72.13, 43630, 31469
USC00292837_precipitation.csv, 75.15, 43350, 32577
USC00292848_precipitation.csv, 88.39, 42432, 37504
USC00292865_precipitation.csv, 59.12, 47253, 27937
USC00293031_precipitation.csv, 80.58, 42924, 34590
USC00293060_precipitation.csv, 84.93, 42221, 35859
USC00293265_precipitation.csv, 87.97, 46642, 41031
USC00293340_precipitation.csv, 78.97, 42853, 33839
USC00293592_precipitation.csv, 63.56, 44380, 28208
USC00293649_precipitation.csv, 76.70, 43632, 33467
USC00293775_precipitation.csv, 87.47, 41551, 36344
USC00293855_precipitation.csv, 73.00, 41696, 30437
USC00294009_precipitation.csv, 82.73, 48134, 39819
USC00294026_precipitation.csv, 87.44, 40102, 35066
USC00294112_precipitation.csv, 64.89, 43540, 28254
USC00294369_precipitation.csv, 95.00, 41762, 39673
USC00294426_precipitation.csv, 92.97, 40315, 37480
USC00295079_precipitation.csv, 94.58, 43878, 41502
USC00295084_precipitation.csv, 91.69, 41547, 38094
USC00295273_precipitation.csv, 93.77, 40969, 38417
USC00295490_precipitation.csv, 80.45, 42444, 34148
USC00295617_precipitation.csv, 93.86, 40269, 37795
USC00295754_precipitation.csv, 76.90, 43631, 33552
USC00295960_precipitation.csv, 80.43, 47466, 38178
USC00295965_precipitation.csv, 88.74, 44724, 39687
USC00296435_precipitation.csv, 88.72, 40321, 35774
USC00296465_precipitation.csv, 56.45, 42915, 24227
USC00296619_precipitation.csv, 96.23, 41924, 40345
USC00297008_precipitation.csv, 92.50, 43752, 40472
USC00297323_precipitation.csv, 91.16, 42199, 38468
USC00297340_precipitation.csv, 95.21, 43693, 41602
USC00297867_precipitation.csv, 97.70, 41520, 40565
USC00298072_precipitation.csv, 87.63, 44762, 39224
USC00298387_precipitation.csv, 89.83, 48076, 43186
USC00298501_precipitation.csv, 85.09, 46765, 39791
USC00298668_precipitation.csv, 86.39, 45321, 39151
USC00299085_precipitation.csv, 87.34, 40572, 35435
USC00299156_precipitation.csv, 98.94, 43769, 43306
USC00299165_precipitation.csv, 91.25, 40324, 36797
USC00299330_precipitation.csv, 75.55, 45517, 34389
USC00299405_precipitation.csv, 56.99, 40847, 23277
USC00300023_precipitation.csv, 84.64, 46510, 39368
USC00300085_precipitation.csv, 87.48, 48134, 42110
USC00300183_precipitation.csv, 97.56, 48135, 46959
USC00300220_precipitation.csv, 48.64, 48134, 23410
USC00300321_precipitation.csv, 81.57, 46440, 37880
USC00300343_precipitation.csv, 91.58, 47162, 43192
USC00300379_precipitation.csv, 74.65, 48128, 35928
USC00300443_precipitation.csv, 84.36, 41396, 34920
USC00300937_precipitation.csv, 72.11, 48135, 34709
USC00300961_precipitation.csv, 12.55, 43559, 5468
USC00301413_precipitation.csv, 60.05, 47078, 28269
USC00301752_precipitation.csv, 95.22, 48134, 45835
USC00301787_precipitation.csv, 75.59, 41954, 31713
USC00301966_precipitation.csv, 96.61, 43281, 41814
USC00302554_precipitation.csv, 59.36, 46477, 27591
USC00302574_precipitation.csv, 59.00, 45218, 26680
USC00302610_precipitation.csv, 98.10, 48130, 47215
USC00303025_precipitation.csv, 78.54, 46630, 36623
USC00303069_precipitation.csv, 7.98, 43370, 3462
USC00303087_precipitation.csv, 47.56, 45520, 21648
USC00303319_precipitation.csv, 95.92, 41606, 39907
USC00303444_precipitation.csv, 69.44, 42238, 29332
USC00303773_precipitation.csv, 98.25, 46175, 45367
USC00303961_precipitation.csv, 73.81, 41427, 30579
USC00304102_precipitation.csv, 97.71, 45701, 44655
USC00304174_precipitation.csv, 99.07, 48135, 47685
USC00304555_precipitation.csv, 85.44, 46462, 39699
USC00304731_precipitation.csv, 71.58, 46222, 33087
